0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
4.443964,-5.84704,-1.077175,-2.353974,-5.387433,-2.442664,5.199636,2.735574,0.5184424,-5.987119,2.302149,-7.06639,-4.936119,3.326486,-0.5400298,-1.621633,-5.823866,0.1553628,0.3382182,-7.08931,-0.6333074,-8.89157,6.826915,2.008236,3.451847,-3.239879,-4.776394,-7.7795,5.405487,1.209948,0.1028375,-3.434613,-19.01255,-6.027658,-5.683725,-4.00776,-8.01137,-1.771790,-5.142174,0.8672461,2.393333,-0.921985,-6.260347,-1.471734,-0.7088218,0.778491,0.7034218,-2.383467,-1.080085,3.026551
3.223301,0.3243398,-1.786422,7.064644,-2.456447,4.937674,-9.118606,-2.73435,-1.307915,0.4442093,-7.332172,6.189891,-4.482096,-3.623621,-6.267436,-2.658860,-3.008723,4.322469,6.453239,8.006301,2.069740,-7.767057,-9.917467,-14.01787,-9.814005,-4.220263,0.6031705,5.73488,1.114161,3.979739,8.417783,10.77647,0.3945469,8.957343,1.958602,1.33585,1.777459,-5.071874,3.970246,-5.606216,-1.217775,0.1709298,8.853503,11.29545,-0.00369513,4.750516,8.353908,1.886654,-0.04605715,-1.165779
6.502888,3.204539,4.892364,1.723167,-1.759014,-4.351618,3.579927,-4.990522,-4.36574,-1.352485,4.424663,8.033862,-4.127304,2.252081,-0.6789851,-2.233957,-3.909251,6.307126,3.435029,-1.131088,0.3530424,2.935744,3.306053,-5.433696,3.698777,-1.413495,-7.566075,-2.475715,1.549415,-3.162029,11.6079,-5.981373,6.784472,-3.569644,1.136313,3.319529,-9.175479,-4.421264,-2.116963,-7.732336,-8.457282,-6.635569,0.982302,2.480359,5.279638,-9.587838,-2.203452,-4.711088,-4.967396,-3.175733
-7.711944,-5.607242,0.3017274,-3.537554,-6.0932,-1.550944,1.212034,-7.000518,-8.297195,1.124287,-6.680363,-0.873357,-2.106907,5.422701,3.538612,7.834024,1.193285,-12.28075,1.278153,-3.065077,3.580869,7.051604,-3.664097,3.268841,-6.244602,2.896033,-9.139654,12.60606,2.067439,3.386238,7.326,0.2769891,6.029936,0.8698814,5.648663,3.534829,-0.2337406,10.19513,3.879651,13.10083,-3.167398,-2.528017,4.108842,-3.499114,2.079898,0.4963839,-12.39909,-8.640172,-7.602494,-2.605753
-5.820571,-3.572339,1.791266,3.049735,-4.306055,8.124687,-1.393375,-0.6732601,2.095011,-6.977945,-4.199129,3.192735,-2.388346,-4.534801,-4.006887,5.808213,2.030927,8.673036,11.28017,4.974109,-8.157944,-6.489893,-7.452106,-0.1096369,3.181490,-1.141993,4.102560,4.803905,-0.9885223,-1.600156,-7.359117,-1.18594,10.19147,-8.881737,11.37563,8.8855,1.356533,1.377599,4.966899,-7.424895,6.692414,-5.105757,-1.596906,1.898393,-1.572737,13.07536,3.565495,3.211981,2.953675,8.193535
2.15589,3.361523,2.376546,0.3681462,0.2272492,-0.841659,-10.23201,2.926435,-4.444666,-1.156617,-6.63296,-4.169083,-3.106071,-6.326673,-10.72986,-2.65908,-1.876637,-4.904765,-5.866378,-3.68702,1.833386,2.18293,-2.325282,1.544212,-2.40019,-3.291582,-5.702159,0.7693866,-0.1349365,-8.681232,2.88499,-0.6337728,-6.920704,0.5869037,1.300221,-4.494689,-5.262288,-5.775348,7.38164,6.579321,5.571529,5.625093,-0.3124409,3.845306,-3.435313,7.13882,-7.520834,0.8265071,5.788746,6.484375
0.4129504,-2.541377,-3.169577,5.322576,1.305506,0.3983944,-3.714774,7.905228,7.459454,-3.144963,2.800800,4.66551,-2.583638,-4.489532,6.380974,-0.1570969,-1.146035,-4.577951,4.186973,-2.738977,-1.32411,5.753351,-5.703821,-7.669954,4.216816,-3.30269,4.633069,-5.497369,8.776603,5.966118,2.440394,10.92325,3.332086,-2.370477,2.374336,15.15433,-2.805631,3.063508,-0.0864707,-5.372992,-1.617163,11.16536,-8.565285,-8.520945,-6.39999,-0.6243496,2.742191,9.137919,-3.38253,-4.881113
-11.40624,5.161935,-2.71745,6.748517,0.2346581,5.730821,6.208577,-0.4812278,0.7540216,0.6518963,-1.739254,-2.884738,0.8115442,-1.889005,-6.808026,-5.434411,-4.096506,0.3464549,-12.93104,-0.3741930,1.173880,-13.75284,-4.673513,-2.375199,1.486159,-3.158696,-5.808524,2.704753,-6.053322,2.911896,-12.66973,-1.042300,-0.179678,-3.73954,-0.5647678,8.308185,3.96258,2.453391,0.4446339,-5.485643,-5.919243,-1.357955,3.960011,-4.116772,-1.830687,-3.587252,2.173138,3.076811,-1.558512,1.393832
0.7907115,9.311364,1.258926,-4.528508,-2.694287,0.06871363,5.091587,-10.41281,4.779359,4.227407,-2.815027,2.342571,-2.429686,-1.347595,-7.162501,-7.47356,-3.495368,-2.570831,3.743439,-8.614343,5.19571,1.238638,-1.096423,-5.390117,-7.361728,2.518882,1.970685,-4.693958,-3.184704,3.025027,-3.034064,-7.008087,2.661960,4.083592,-4.094536,-1.753251,-10.24174,-0.06058166,1.824965,4.492708,-3.967242,-10.01196,-2.099598,3.244826,-10.28838,6.435512,-0.5923529,-5.229049,-2.699265,-10.40153
-1.931662,5.438629,-7.343399,2.947194,6.280688,8.802936,-4.197089,0.9476756,-2.085651,4.24625,-1.498623,10.02615,9.318299,13.78606,-1.313723,6.786878,12.76468,16.74837,5.925997,5.461991,0.5261151,-0.5429884,-13.98776,-1.401383,-8.649883,-3.384492,-3.044291,-5.27056,-10.63625,-0.3055897,-0.4871799,1.836483,-4.568292,1.489308,0.367171,-10.99008,-1.965452,2.702838,-2.837543,4.529305,3.632271,4.247664,-3.158091,6.748054,8.55145,1.595024,5.565663,-1.160531,0.6997256,-2.883463
8.830495,2.419532,3.231298,-0.1754252,-4.491306,12.74462,3.026846,1.635822,2.365979,-5.481727,-9.386116,-3.236476,-0.483673,-1.039578,7.545113,-0.3104712,0.1933383,-1.947611,1.032692,-3.695142,2.225631,8.673398,-4.619328,2.804481,-5.784228,5.659108,4.445023,-11.63756,0.3158211,-4.247781,2.737178,4.032808,3.477007,-5.578697,-11.10707,2.041206,-3.345021,0.4660254,-0.9930046,-3.680893,-2.891443,-1.985851,-2.779255,2.034446,5.007925,3.968029,7.818566,0.3322786,2.330421,-7.530391
7.06448,13.37975,8.432792,10.03419,-3.223359,0.005112308,-4.11278,5.258699,-1.421887,-2.1842,2.108497,0.4666001,-5.866625,3.814464,-1.493377,-1.708669,13.31027,4.005183,-1.363330,3.826798,-0.363601,12.53963,-9.796297,0.9890479,-2.338862,-0.1484214,-3.452218,2.623358,-2.257733,-0.5284857,2.231724,3.505483,-6.920905,0.2379263,2.934400,4.898265,-2.952578,2.598970,-0.8408085,-2.29806,0.5986117,-4.798795,-0.1321915,3.339224,0.2278723,1.907825,0.3550515,-5.671477,1.674094,-11.78063
-7.828395,15.09307,0.5100059,4.597263,2.792776,-2.622791,-2.009254,1.503692,0.3460568,5.212461,-0.4375775,-11.03857,-2.326900,-8.83572,-2.261216,-4.015982,1.014520,3.9114,3.766558,9.76151,-7.243049,4.081941,-1.369087,1.908666,11.77151,3.093165,5.80233,-2.385562,-10.19166,0.9000515,-0.05547066,-0.1250594,-8.342203,-1.008320,-3.668057,1.702323,-2.275644,-2.205213,-3.409577,0.6946119,0.05562728,5.036018,-0.5873654,-0.5341954,-10.12774,-4.733928,-5.911504,-1.058442,6.754746,0.02738904
-3.118404,-4.273297,-1.226404,-10.64276,-2.001918,-2.423652,0.9509232,0.3312333,0.7350059,1.263468,2.195592,-9.745895,4.146607,0.5646929,-5.115088,3.96012,-3.660767,1.769879,2.189555,5.848878,4.466753,3.012126,3.369553,2.223834,-1.932534,-1.501331,2.554467,4.669676,7.236149,3.245032,1.581370,-9.880401,-0.2602286,2.940533,-12.02417,-1.661265,2.405431,10.19113,-2.53202,1.482485,-0.1518986,0.6875646,0.4990399,0.6495589,1.889076,-6.207378,0.1687336,-4.595806,3.319730,-4.754307
4.69113,-6.969304,1.321722,1.280870,4.403329,-8.078234,2.448484,-12.94568,-2.606920,-0.3582018,-5.327093,-4.121679,-1.099181,-9.638108,-7.901437,-4.163793,-4.382817,6.676115,0.7696111,-5.753525,5.090415,-3.342063,3.975552,-4.970755,-4.087457,-11.45142,4.25115,-10.51544,2.182997,-7.739535,-7.601611,-5.07278,4.699415,-1.392018,9.0703,-0.09263109,0.9502595,-3.773328,-4.948459,-6.35788,-5.889914,-1.192186,-2.490373,-4.528742,-8.255787,-3.717004,4.369607,-4.000826,0.5710539,4.744597
-6.812416,0.7305399,-7.099865,9.463377,1.091418,2.425949,-3.385473,5.637801,3.757299,8.837891,4.085487,-7.437084,-1.121958,-0.4582244,-7.37803,0.7185859,-4.236622,-7.846455,-4.71625,-2.948654,-1.415335,-1.106706,-5.351731,-3.067551,-6.659718,0.5134078,3.749471,-2.701472,5.96522,-6.862325,2.703984,4.351525,3.574951,10.73150,-0.5641209,7.757948,-4.877507,-6.716504,-5.71878,0.7503698,0.3429391,1.520866,-8.824435,5.94156,-1.852387,3.280243,-3.133185,-2.134169,-2.854458,3.372321
-7.189523,-0.7310138,-1.337152,5.999258,-0.1741364,1.741272,-5.447551,-4.014798,0.3312226,1.852223,7.118221,0.9631152,2.257357,5.830406,2.750766,-4.758373,-0.4309768,4.115548,3.822053,-11.33631,-0.7710926,-3.573079,11.43703,-0.6744037,-4.956612,2.392419,-3.933759,1.017085,-1.500524,-3.933115,-8.762754,-4.917803,-3.291971,0.64098,4.783978,3.077667,-0.3314671,-3.069619,3.204356,-6.446544,6.580413,-3.404812,2.157858,6.431349,6.272047,10.98995,8.213078,10.58428,7.787684,1.986079
6.256427,-8.2263,3.822058,-4.422953,-2.976071,-13.16054,-10.67247,-7.794186,-2.486588,0.986398,8.157804,7.405062,10.53458,0.03123981,-2.097162,-7.572166,-3.316034,-8.093008,2.711104,5.566435,-0.1088594,5.511083,8.006555,8.358783,0.7079294,13.58465,-5.202383,-0.4911402,1.145121,-4.23204,12.80780,-4.483225,-1.823516,10.16032,4.058653,0.001511646,-3.949129,-3.797163,0.9348839,-13.90290,9.556185,3.999449,-1.155826,-5.19315,9.688982,12.62173,10.12068,2.7847,0.5685618,0.467701
3.712467,3.576371,4.327028,11.65291,-1.481611,-9.127217,6.476422,-9.926035,0.6987355,-3.791182,-5.67656,-5.72977,-2.536292,3.439563,9.772412,6.73841,10.04274,3.418997,8.245406,0.08817174,3.622343,6.726044,-3.511868,-2.269143,8.621736,-1.367595,9.070724,7.097234,4.608465,5.825187,3.360163,-3.477177,6.192989,-6.026321,-1.711714,-0.8059874,-2.655893,-3.612475,0.2726462,0.6023198,4.60849,0.5920361,13.68751,1.655608,2.940762,3.065657,-2.223542,4.034261,6.057468,7.601154
-5.585916,-0.6844556,-1.192302,-1.844299,3.374807,-1.878882,-4.968005,8.251607,1.949782,4.151367,5.766774,-0.08761306,-1.296364,-5.912861,4.64201,-2.450728,-8.080214,5.710569,0.375141,3.382111,8.459548,2.740949,3.741524,1.367775,-2.749576,5.692322,3.246028,4.137404,-4.824072,-4.552047,-0.7891623,-2.917759,-7.941245,-6.335385,-14.06025,-0.4551336,1.229848,8.397549,-4.606926,-4.655396,-0.8165416,0.5269347,-2.761876,1.115474,-1.110343,12.45817,1.715292,3.54611,3.408213,9.215694
-5.228591,2.506770,-5.38476,1.011017,0.9451767,4.078828,-3.749752,3.714894,-3.078692,11.17759,-8.436853,-6.630453,-4.190198,-6.873201,-11.29863,-8.35936,7.5847,-1.765113,3.407707,1.755807,-6.021147,-5.110434,3.815147,3.82497,5.593305,-2.948428,7.92796,4.105790,0.6405237,-7.88096,-0.4260633,-7.137931,14.05583,7.525167,2.505382,-4.556297,-4.651624,-9.782416,-1.176068,0.2095215,14.38302,2.041786,4.085457,-6.373807,2.103432,2.297020,1.474832,3.584322,-1.368714,3.042568
7.777094,14.29594,2.333112,-7.957151,-10.13855,-3.394612,0.4152679,-2.102975,-0.7745934,9.10933,-1.061308,6.416273,-7.414776,5.145403,-1.694585,2.615376,-4.967688,0.5999256,-3.291709,4.535831,9.084055,-1.130693,-0.494194,-1.975765,-7.442625,5.849983,-1.700449,-6.383272,-0.8332967,8.807099,2.47022,3.406116,1.309983,1.688485,-4.152507,-0.01016438,5.438717,8.437945,-4.05479,-1.027415,4.112001,1.799850,-3.495897,-3.770370,-6.92607,-16.14857,-6.636129,-3.807564,7.586387,2.031563
-1.343069,6.809544,-1.044339,-0.09768338,-4.731841,4.772031,-5.399989,6.41567,2.935472,9.244477,-0.9232545,1.713655,-0.1543706,8.381039,3.108846,-6.923363,6.193575,3.813368,-2.614115,1.044090,4.143513,-8.778574,-1.71856,3.43822,-6.108648,-1.210834,11.00186,-9.905293,-6.119117,0.8803687,-1.957656,8.458216,7.233699,-4.237374,3.995001,5.776145,-4.78372,-4.946881,4.434666,1.683342,-0.7869953,11.75120,-0.4931369,-3.073728,-4.990907,-2.715347,-5.434733,-0.1718798,-6.807196,4.992793
-9.144543,-5.289934,-6.946836,-5.520882,-3.082190,-7.429778,2.334603,-4.524627,8.08485,-3.950880,-2.937686,-6.263876,3.621109,-6.202872,4.539218,-8.623434,4.404817,1.342413,2.684000,0.7617543,5.262621,1.810010,2.361981,0.5100181,-2.410145,-1.120887,-10.79614,-1.603708,-7.123713,-0.9841993,7.734768,11.63527,7.736289,6.603642,5.513256,0.03153273,-3.725397,5.789088,-0.857625,11.20294,0.7346861,2.653223,-4.121602,-3.921062,0.2219591,-0.2068838,-10.19794,9.088208,-8.389297,-7.074073
4.18212,-10.12509,-0.1396959,-14.22779,2.102775,-0.1176335,-6.393678,0.04712705,-10.45530,0.9431115,-5.320304,-10.06883,-1.564942,-4.327004,10.39671,5.621945,5.033896,10.34908,9.202751,4.116097,2.587455,6.509732,-4.656624,5.890622,8.76958,2.007393,1.218326,-2.872171,-3.899858,-0.2811191,1.505096,5.016945,-3.187107,0.9191945,1.152182,-7.132517,7.214236,2.743984,-5.99861,0.7951343,-0.2693000,3.495533,0.521748,0.3826589,-1.384718,-0.2831125,1.251127,-0.6580234,8.36391,9.848466
-4.909942,-1.320273,1.056437,3.118645,3.687566,-4.785128,-12.27484,-14.69699,8.780504,1.213455,0.9152928,2.214219,10.40388,0.8492798,-3.371897,0.4956937,-0.4482757,-3.769139,0.8741615,1.496340,-0.8229307,-6.301495,9.364,-3.390656,0.7334403,-4.56247,3.331899,-6.375244,-2.149769,-3.280281,0.08009589,3.641144,-6.121004,-16.94531,8.532514,7.079402,4.564765,3.634768,-4.74276,-5.251941,0.6135974,5.589698,-3.570634,5.446192,-2.265770,2.113579,1.376589,8.40863,-4.23434,3.162527
-3.789014,1.215666,5.815096,7.975694,0.876472,0.8857953,10.10521,0.2394816,-8.189193,-5.113539,0.2963304,0.4787816,-4.976849,-0.9994456,7.291386,-9.809004,5.907078,-1.063539,6.406968,1.140471,-0.04052169,0.3131758,3.032803,7.845721,9.491523,0.7876364,1.92152,-3.755915,7.433914,5.707304,-8.742956,1.329670,-4.34896,2.536356,-3.482895,-2.632326,-3.694365,4.148566,6.314654,-2.129573,-4.130356,-6.209127,-4.707605,-8.383943,-13.50987,3.273646,-3.668206,1.933892,0.9964629,11.68825
-6.908104,3.512721,7.512163,-0.580527,-1.905099,-5.269952,-2.949717,-2.248137,-6.314994,11.60376,-3.456735,-1.576557,10.62139,3.875055,5.550298,-0.3802294,-1.113232,4.347342,-4.816888,-7.980318,-4.727789,4.298078,-2.10276,2.589825,-6.400691,6.729439,-9.842068,-1.349325,-1.091008,1.976881,5.685536,0.4732053,-3.029040,4.517969,1.825321,6.820799,-10.98381,-0.4085868,-0.2348907,2.915488,0.5273565,1.385122,3.935439,-1.937276,-6.002599,1.371102,0.9622135,-0.6674562,4.493684,1.250086
-7.653833,-3.757939,-5.092916,4.552728,-0.4553346,-2.20832,-4.52702,3.445437,-4.564225,-0.4116832,8.520054,8.769622,3.348018,1.260019,-3.771364,-5.442868,0.710998,7.803165,1.911370,8.488174,-3.687521,4.187672,-4.779771,-3.383523,-5.967751,-5.93277,5.343679,4.62449,2.535778,5.79091,6.046151,-1.149573,-3.308188,-2.692428,-2.249289,-0.08491654,0.08696912,-7.420601,-3.615008,-6.733004,5.139773,1.483394,1.936414,1.144125,-4.921933,0.4646932,3.358647,-0.9541208,0.02287505,-8.516635
1.246792,5.59971,7.181248,8.340362,-3.393395,-6.005893,-9.838095,0.4437562,-8.168342,4.768917,5.62164,9.972648,1.417086,3.760394,-6.454067,-3.635323,-2.072872,-3.527205,7.152929,-1.473953,-0.5089599,3.964061,-4.708523,4.978462,-14.26734,-9.090203,-5.734344,-4.560595,-0.2843221,-0.3657124,2.116933,-5.035914,-8.373344,-1.632051,1.245421,0.7186446,-1.210457,1.195412,2.124301,1.500917,0.4312171,-3.888639,-9.158669,4.816487,-7.026652,-5.673415,7.450601,-0.4631039,-1.146511,-0.8910767
-0.7578253,-4.41262,10.02894,3.407806,2.630474,-2.892213,-1.423944,6.18269,0.3021326,-8.653419,1.864093,-10.49972,5.533298,-4.061091,3.582439,3.920334,-1.832939,-1.450868,2.333365,7.982735,4.163727,-1.291492,2.868141,-7.342971,-4.923113,-9.074622,7.109721,4.283703,9.45425,8.53002,1.755563,-1.638380,-10.35073,-9.359457,0.06637256,-5.594785,-3.031125,-4.429812,-1.586933,1.733651,4.530158,-4.856867,3.097907,0.8282634,-1.444254,2.862769,1.229504,3.353133,6.141026,-2.113941
2.607457,-10.87260,-3.209168,-1.995189,-0.6927826,-0.5642471,-6.116037,4.00928,11.054,6.321763,10.71081,0.9254587,-6.593263,-0.5126086,3.992971,-1.778616,-4.86831,-1.136871,-3.045192,-2.735629,-6.523059,-0.4241447,-9.955704,-1.582096,9.803156,-3.758071,-3.726263,-6.431585,-7.611957,-4.299518,6.122124,-5.69377,7.928561,-0.1648314,7.664159,-2.829296,4.884707,-1.975882,-2.166785,-5.047332,-7.632463,3.78935,5.037648,2.487287,-6.079291,-2.244322,-0.6690414,0.5615131,2.695079,-5.827673
-5.367909,-1.834547,-3.074071,3.138177,-5.4186,2.955158,5.35399,-0.3353214,-7.376705,1.493805,2.564978,2.714414,8.1059,0.4743481,2.578435,-6.412844,9.38612,-1.278901,6.600592,0.2295276,-0.233354,3.425406,-5.248374,-2.159752,-10.05862,-4.228084,-10.69233,-5.801087,-3.861204,-5.433464,-2.391228,-6.019358,1.669183,-2.342921,-3.300537,-1.115326,1.419300,-3.573987,-3.217093,7.461167,-7.492872,-1.639894,7.123377,-4.270783,2.369335,3.158016,-3.624343,-8.227104,-1.853334,-3.991317
1.122338,6.697124,1.525268,-3.466401,5.171592,-7.196946,2.123381,2.137299,4.583753,8.88455,-0.979045,-10.43294,-4.957849,-11.13078,0.3003021,-3.417764,-8.864435,-4.500941,3.909528,11.02549,8.831467,11.50409,-0.1486603,7.893191,-1.033336,3.266983,-1.035959,-0.5749621,3.589747,-0.8857996,4.360961,1.712792,3.54757,6.25464,-9.174111,1.913418,-3.296814,-2.163804,1.3446,8.229461,1.393505,0.6199438,2.872546,-1.315688,5.715332,-3.936308,-2.757559,4.420955,-4.627061,9.030462
2.348029,0.4837824,6.19913,2.019023,-1.541655,1.471840,-4.147024,-12.68317,-7.899088,-3.760188,2.9604,-6.720446,2.508738,-1.705992,3.867001,0.7205017,7.957621,0.4625923,8.355844,-0.03059066,0.5587524,2.946384,2.759343,7.836819,4.649024,-2.932114,0.1998527,6.85069,-3.751043,-2.909548,-10.79663,5.257187,-3.283042,-9.890552,-17.30452,-12.24211,1.270516,5.667405,2.11996,5.60135,10.24174,-7.610322,-9.475625,-6.60308,-8.467734,1.146081,1.900398,1.598732,0.5429751,-7.467843
0.4017964,2.160207,3.26448,5.640208,9.414278,4.285617,11.75735,1.978309,2.626429,0.9173477,0.7983774,-6.288292,-3.932937,-4.334637,2.010793,-8.083176,0.2763265,-7.806934,0.4143303,-8.540805,-5.773782,-4.631207,-8.118257,-1.455933,2.328636,2.247228,-4.71008,7.869631,-2.114327,6.118097,-1.782287,-4.088167,1.431769,7.720333,-11.69806,-1.402244,-0.6834267,-6.22439,-3.716367,-12.47504,9.952947,-2.072424,2.553153,6.025246,-0.9647744,8.12412,-3.099262,-5.648703,7.599916,-0.3113072
-7.00254,2.48083,-0.7362757,1.963595,-1.044309,-7.895862,10.51368,-3.589347,3.616219,-0.663166,0.4100923,2.472865,5.811,0.4730434,3.819,-9.78451,2.549854,-2.909719,-5.363923,-2.801243,2.097351,0.8093242,3.714025,-0.1054563,3.090863,1.548802,-1.953460,-11.06513,10.43321,-12.68997,-0.4867307,-1.471226,-5.267168,-5.296961,-1.084473,-6.205468,0.6916328,-3.48307,-1.276856,-1.078616,-1.069948,-8.459908,-1.002522,-2.743118,-6.720717,-5.671809,-6.884384,-1.580904,-9.563837,6.95184
5.335429,-1.657253,-0.3819451,6.693343,-4.778594,5.350091,-9.70213,-3.7091,-3.695163,-4.013411,-4.275855,8.487984,0.06639469,5.724498,-0.2914911,-1.080827,-2.769132,-5.972631,0.8912874,-0.990767,4.717288,-5.400591,2.220877,1.701140,4.420677,-3.932963,5.900579,5.748669,6.347925,-2.930877,-5.56454,-2.879222,5.011222,1.492352,3.678214,-0.9073983,-9.978595,0.07937374,-0.762183,-2.207877,4.989269,-2.808233,-1.585450,-2.916987,-11.46586,-3.165932,-1.144010,2.138911,-0.3673907,1.781932
